Order_ID,Optimized_Route
ORD_70,"[(44, 0), (43, 0), (43, 1), (42, 1), (41, 1), (41, 2), (40, 2), (39, 2), (38, 2), (38, 3), (38, 4), (38, 5), (38, 6), (37, 6), (36, 6), (35, 6), (35, 7), (34, 7), (33, 7), (32, 7), (31, 7), (31, 8), (30, 8), (29, 8), (29, 9), (28, 9), (28, 10), (28, 11), (28, 12), (28, 13), (27, 13), (27, 14), (27, 15), (26, 15), (26, 16), (25, 16), (24, 16), (24, 17), (23, 17), (23, 18), (23, 19), (23, 20), (22, 20), (22, 21), (21, 21), (20, 21), (19, 21), (18, 21), (18, 22), (17, 22), (16, 22), (16, 23), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (10, 24), (9, 24), (9, 25), (8, 25), (7, 25), (7, 26), (6, 26), (6, 27), (5, 27), (4, 27), (3, 27), (2, 27), (2, 28), (2, 29), (1, 29), (0, 29)]"
ORD_71,"[(34, 11), (34, 10), (34, 9), (33, 9), (32, 9), (32, 8), (31, 8), (31, 7), (31, 6), (30, 6), (30, 5), (29, 5), (28, 5), (28, 4), (27, 4), (27, 3), (26, 3), (26, 2), (26, 1), (26, 0), (25, 0), (24, 0), (23, 0), (22, 0), (21, 0), (20, 0), (19, 0), (18, 0), (17, 0), (16, 0), (15, 0)]"
ORD_72,"[(9, 0), (10, 0), (10, 1), (11, 1), (11, 2), (11, 3), (12, 3), (13, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (17, 5), (17, 6), (17, 7), (18, 7), (18, 8), (19, 8), (19, 9), (20, 9), (20, 10), (20, 11), (21, 11), (21, 12), (21, 13), (22, 13), (22, 14), (23, 14), (23, 15), (23, 16), (24, 16), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (29, 17), (29, 18), (29, 19), (30, 19), (31, 19), (32, 19), (32, 20), (32, 21), (33, 21), (33, 22), (33, 23), (33, 24), (33, 25), (34, 25), (34, 26), (34, 27), (34, 28), (35, 28), (35, 29)]"
ORD_73,"[(41, 0), (40, 0), (39, 0), (38, 0), (37, 0), (37, 1), (36, 1), (35, 1), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (30, 0), (29, 0), (28, 0)]"
ORD_74,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (3, 8), (4, 8), (5, 8), (6, 8), (7, 8), (7, 9), (8, 9), (8, 10)]"
ORD_75,"[(2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
ORD_76,"[(34, 7), (33, 7), (32, 7), (31, 7), (31, 8), (30, 8), (29, 8), (29, 9), (28, 9), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (22, 8), (21, 8), (20, 8), (19, 8), (18, 8), (18, 7), (17, 7), (16, 7), (15, 7), (14, 7), (14, 6)]"
ORD_77,"[(0, 3), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (4, 21), (4, 22), (4, 23), (4, 24), (3, 24), (3, 25), (3, 26), (3, 27), (4, 27), (4, 28), (5, 28), (5, 29), (5, 30), (5, 31), (5, 32), (4, 32), (4, 33), (3, 33), (2, 33), (1, 33), (1, 34), (1, 35), (0, 35), (0, 36), (0, 37), (0, 38)]"
ORD_78,"[(0, 27), (0, 26), (0, 25), (1, 25), (2, 25), (2, 24), (2, 23), (2, 22), (2, 21), (2, 20), (2, 19), (2, 18), (3, 18), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13), (4, 13), (4, 12), (5, 12), (6, 12), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (11, 9), (12, 9), (12, 8), (12, 7), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (17, 6), (17, 5), (17, 4), (17, 3), (18, 3), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0)]"
ORD_79,"[(28, 14), (28, 13), (28, 12), (28, 11), (28, 10), (28, 9), (29, 9), (29, 8), (30, 8), (31, 8), (31, 7), (32, 7), (33, 7), (34, 7), (35, 7), (35, 6), (36, 6), (37, 6), (38, 6), (38, 5), (38, 4), (38, 3), (38, 2), (39, 2), (40, 2)]"
ORD_80,"[(18, 0), (17, 0), (16, 0), (15, 0), (14, 0), (13, 0), (13, 1), (12, 1)]"
ORD_81,"[(14, 0), (13, 0), (13, 1), (13, 2), (12, 2), (12, 3), (11, 3), (11, 4), (10, 4), (10, 5), (9, 5), (9, 6), (8, 6), (8, 7), (7, 7), (7, 8), (7, 9), (6, 9), (5, 9), (5, 10), (5, 11), (5, 12), (4, 12), (4, 13), (3, 13), (3, 14), (3, 15), (3, 16), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (4, 21), (4, 22), (4, 23), (4, 24), (3, 24), (3, 25), (3, 26), (3, 27), (2, 27), (2, 28), (2, 29), (1, 29), (0, 29), (0, 30)]"
ORD_82,"[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (17, 5), (17, 6), (17, 7), (18, 7), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (22, 9), (23, 9), (24, 9), (25, 9), (26, 9), (27, 9), (28, 9), (28, 10), (28, 11), (29, 11), (30, 11), (31, 11), (32, 11), (33, 11), (34, 11), (34, 12), (35, 12), (36, 12), (37, 12), (37, 13), (38, 13), (39, 13), (40, 13), (40, 12)]"
ORD_83,"[(18, 29), (17, 29), (17, 30), (16, 30), (16, 31), (15, 31), (14, 31), (14, 32), (13, 32), (13, 33), (12, 33), (12, 34), (11, 34), (10, 34), (9, 34), (8, 34), (7, 34), (7, 35), (7, 36), (6, 36), (5, 36), (4, 36), (3, 36), (2, 36), (1, 36), (1, 35), (0, 35)]"
ORD_84,"[(36, 39), (36, 38), (36, 37), (35, 37), (35, 36), (35, 35), (35, 34), (35, 33), (35, 32), (35, 31), (35, 30), (34, 30), (34, 29), (34, 28), (34, 27), (34, 26), (34, 25), (33, 25), (33, 24), (33, 23), (33, 22), (33, 21), (32, 21), (32, 20), (32, 19), (31, 19), (30, 19), (29, 19), (29, 18), (29, 17), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (23, 15), (23, 14), (22, 14), (22, 13), (21, 13), (21, 12), (21, 11), (20, 11), (20, 10), (20, 9), (19, 9), (19, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (4, 1)]"
ORD_85,"[(7, 25), (7, 26), (7, 27), (7, 28), (7, 29), (7, 30), (7, 31), (7, 32), (7, 33), (7, 34), (8, 34), (9, 34), (10, 34), (11, 34), (11, 35), (12, 35), (13, 35), (14, 35), (15, 35), (15, 36), (16, 36), (17, 36), (18, 36), (19, 36), (19, 37), (20, 37), (20, 38), (21, 38), (22, 38), (23, 38), (23, 37), (24, 37), (25, 37), (26, 37), (26, 38), (27, 38), (28, 38), (29, 38), (30, 38), (31, 38), (32, 38), (32, 39), (33, 39), (34, 39)]"
ORD_86,"[(0, 30), (0, 31), (1, 31), (2, 31), (3, 31), (4, 31), (5, 31), (5, 32), (5, 33), (6, 33), (7, 33), (7, 34), (8, 34), (9, 34), (10, 34), (11, 34), (11, 35), (12, 35), (13, 35), (14, 35), (15, 35), (15, 36), (16, 36), (17, 36), (18, 36), (19, 36), (19, 37), (20, 37), (20, 38), (21, 38), (22, 38), (23, 38), (23, 37), (24, 37), (24, 38)]"
ORD_87,"[(32, 32), (32, 33), (33, 33), (33, 32), (34, 32), (35, 32), (35, 31), (36, 31), (36, 30), (36, 29), (36, 28), (36, 27), (37, 27), (38, 27), (39, 27), (40, 27), (40, 26), (40, 25), (40, 24), (40, 23), (40, 22), (40, 21), (40, 20), (40, 19), (40, 18), (41, 18), (41, 17), (42, 17), (42, 16), (43, 16), (44, 16), (44, 15), (44, 14), (44, 13), (44, 12), (44, 11), (44, 10), (44, 9), (44, 8), (43, 8), (43, 7), (42, 7), (42, 6), (42, 5), (42, 4), (42, 3), (42, 2), (42, 1), (42, 0), (41, 0)]"
ORD_88,"[(19, 29), (19, 28), (18, 28), (18, 27), (18, 26), (17, 26), (16, 26), (16, 25), (16, 24), (15, 24), (15, 23), (14, 23), (13, 23), (12, 23), (12, 22), (12, 21), (12, 20), (12, 19), (11, 19), (11, 18), (10, 18), (10, 17), (10, 16), (9, 16), (8, 16), (7, 16), (7, 15), (7, 14), (7, 13), (7, 12), (6, 12), (5, 12), (4, 12), (4, 11), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
ORD_89,"[(0, 26), (0, 27), (0, 28), (0, 29), (0, 30), (0, 31), (1, 31), (2, 31), (3, 31), (4, 31), (5, 31), (5, 32), (5, 33), (6, 33), (7, 33), (7, 34), (8, 34), (9, 34), (10, 34), (11, 34), (11, 35), (12, 35), (13, 35), (14, 35), (15, 35), (15, 36), (16, 36), (17, 36), (18, 36), (19, 36), (19, 37), (20, 37), (20, 38), (21, 38), (22, 38), (23, 38), (23, 39), (24, 39), (25, 39), (26, 39), (27, 39), (28, 39)]"
ORD_90,"[(0, 33), (1, 33), (2, 33), (3, 33), (4, 33), (4, 32), (5, 32), (5, 31), (5, 30), (5, 29), (5, 28), (6, 28), (6, 27), (6, 26), (7, 26), (7, 25), (7, 24), (7, 23), (7, 22), (7, 21), (7, 20), (7, 19), (7, 18), (7, 17), (7, 16), (7, 15), (7, 14), (7, 13), (7, 12), (6, 12), (6, 11), (7, 11), (7, 10), (7, 9), (7, 8), (7, 7), (8, 7), (8, 6), (9, 6), (9, 5), (10, 5), (10, 4), (11, 4), (11, 3), (12, 3), (12, 2), (13, 2), (13, 1), (13, 0), (14, 0), (15, 0), (16, 0)]"
ORD_91,"[(32, 20), (32, 19), (31, 19), (30, 19), (29, 19), (29, 18), (29, 17), (29, 16), (28, 16), (28, 15), (27, 15), (27, 14), (27, 13), (26, 13), (26, 12), (25, 12), (25, 11), (25, 10), (25, 9), (25, 8), (25, 7), (25, 6), (25, 5), (25, 4), (24, 4), (24, 3), (24, 2), (24, 1), (23, 1), (22, 1), (21, 1), (21, 0)]"
ORD_92,"[(9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0), (16, 0), (17, 0), (18, 0), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (35, 0)]"
ORD_93,"[(43, 10), (42, 10), (41, 10), (41, 11), (40, 11), (40, 12), (40, 13), (39, 13), (39, 14), (39, 15), (39, 16), (38, 16), (38, 17), (38, 18), (38, 19), (38, 20), (37, 20), (37, 21), (37, 22), (36, 22), (36, 23), (36, 24), (36, 25), (36, 26), (35, 26), (34, 26), (33, 26), (32, 26), (31, 26)]"
ORD_94,"[(0, 32), (0, 31), (1, 31), (2, 31), (3, 31), (4, 31), (5, 31), (5, 32), (5, 33), (6, 33), (7, 33), (7, 34), (8, 34), (9, 34), (10, 34), (11, 34), (12, 34), (12, 33), (13, 33), (13, 32), (14, 32), (14, 31), (15, 31), (16, 31), (17, 31), (18, 31), (19, 31), (20, 31), (20, 30), (21, 30), (22, 30), (22, 29), (23, 29), (24, 29), (25, 29), (25, 30), (26, 30), (27, 30), (27, 29), (28, 29), (29, 29), (30, 29), (31, 29), (32, 29), (33, 29), (34, 29), (34, 28), (35, 28), (36, 28), (36, 27), (37, 27), (38, 27), (39, 27)]"
ORD_95,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (17, 5), (17, 6), (17, 7), (18, 7), (18, 8), (19, 8), (19, 9), (20, 9), (20, 10), (20, 11), (21, 11), (21, 12), (21, 13), (22, 13), (22, 14), (23, 14), (23, 15), (23, 16), (24, 16), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (29, 17), (29, 18), (29, 19), (30, 19), (31, 19), (32, 19), (32, 20), (32, 21), (33, 21), (33, 22), (33, 23), (33, 24), (33, 25), (34, 25), (34, 26), (34, 27), (34, 28), (35, 28), (36, 28), (36, 29), (36, 30), (36, 31), (36, 32), (37, 32), (37, 33), (37, 34), (38, 34), (39, 34), (40, 34), (41, 34), (42, 34), (42, 35), (43, 35), (44, 35), (44, 36), (44, 37)]"
ORD_96,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (4, 21), (4, 22), (4, 23), (4, 24), (3, 24), (3, 25), (3, 26), (3, 27), (4, 27), (4, 28), (5, 28), (5, 29), (5, 30), (5, 31), (5, 32), (4, 32), (4, 33), (3, 33), (2, 33), (1, 33), (1, 34), (1, 35), (0, 35), (0, 36), (0, 37)]"
ORD_97,"[(0, 2), (1, 2), (2, 2), (3, 2), (3, 1), (3, 0)]"
ORD_98,"[(0, 41), (1, 41), (2, 41), (2, 40), (3, 40), (4, 40), (4, 39), (4, 38), (4, 37), (4, 36), (5, 36), (6, 36), (7, 36), (7, 35), (7, 34), (8, 34), (9, 34), (10, 34), (11, 34), (12, 34), (12, 33), (13, 33), (13, 32), (14, 32), (14, 31), (15, 31), (16, 31), (16, 30), (17, 30), (17, 29), (17, 28), (17, 27), (17, 26), (16, 26), (16, 25), (16, 24), (17, 24), (17, 23), (17, 22), (18, 22), (18, 21), (19, 21), (20, 21), (21, 21), (21, 20), (21, 19), (22, 19), (22, 18), (22, 17), (22, 16), (23, 16), (23, 15), (23, 14), (23, 13), (23, 12), (23, 11), (24, 11), (24, 10), (25, 10), (25, 9), (25, 8), (25, 7), (26, 7), (27, 7), (27, 6), (27, 5), (27, 4), (28, 4), (28, 5), (29, 5)]"
ORD_99,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (17, 5), (17, 6), (17, 7), (18, 7), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (22, 9), (23, 9), (24, 9), (25, 9), (26, 9), (27, 9), (28, 9), (29, 9), (29, 8), (30, 8), (31, 8), (31, 7), (32, 7), (33, 7), (34, 7), (35, 7), (36, 7), (36, 8), (37, 8), (37, 7), (38, 7), (39, 7), (40, 7), (40, 8), (41, 8), (42, 8), (43, 8), (44, 8), (44, 9), (44, 10), (44, 11)]"
ORD_100,"[(40, 0), (41, 0), (42, 0), (43, 0), (44, 0), (45, 0)]"
ORD_101,"[(18, 13), (17, 13), (16, 13), (15, 13), (14, 13), (13, 13), (13, 12), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (6, 12), (5, 12), (4, 12), (4, 11), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (0, 3), (0, 2)]"
ORD_102,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (12, 2), (13, 2), (13, 1), (13, 0), (14, 0), (15, 0), (16, 0)]"
ORD_103,"[(11, 13), (10, 13), (10, 14), (10, 15), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (4, 21), (4, 22), (4, 23)]"
ORD_104,"[(30, 0), (29, 0), (28, 0), (27, 0), (26, 0), (25, 0), (24, 0), (23, 0), (22, 0), (21, 0), (20, 0), (19, 0), (19, 1), (18, 1), (18, 2), (17, 2), (16, 2), (15, 2), (14, 2), (14, 3), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_105,"[(4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (17, 5), (17, 6), (17, 7), (18, 7), (18, 8), (19, 8), (19, 9), (20, 9), (20, 10), (20, 11), (21, 11), (21, 12), (21, 13), (22, 13), (22, 14), (23, 14), (23, 15), (23, 16), (24, 16), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (29, 17), (29, 18), (29, 19), (30, 19), (31, 19), (32, 19), (32, 20), (32, 21), (33, 21), (33, 22), (33, 23), (33, 24), (33, 25), (34, 25), (34, 26), (34, 27), (34, 28), (35, 28), (36, 28), (36, 29), (36, 30), (36, 31), (36, 32), (37, 32), (37, 33), (37, 34), (37, 35), (38, 35)]"
ORD_106,"[(0, 29), (1, 29), (2, 29), (2, 28), (2, 27), (3, 27), (3, 26), (3, 25), (3, 24), (4, 24), (4, 23), (4, 22), (4, 21), (4, 20), (4, 19), (4, 18), (4, 17), (4, 16), (3, 16), (3, 15), (3, 14), (3, 13), (4, 13), (4, 12), (5, 12), (5, 11), (5, 10), (5, 9), (6, 9), (7, 9), (7, 8), (7, 7), (8, 7), (8, 6), (9, 6), (9, 5), (9, 4), (9, 3), (8, 3), (8, 2), (8, 1), (8, 0)]"
ORD_107,"[(13, 4), (14, 4), (15, 4), (16, 4), (16, 3), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0), (31, 0), (32, 0), (33, 0)]"
ORD_108,"[(28, 37), (28, 36), (28, 35), (28, 34), (28, 33), (28, 32), (28, 31), (29, 31), (29, 30)]"
ORD_109,"[(45, 9), (44, 9), (44, 8), (43, 8), (42, 8), (41, 8), (40, 8), (40, 7), (39, 7), (38, 7), (37, 7), (37, 8), (36, 8), (36, 7), (35, 7), (34, 7), (33, 7), (32, 7), (31, 7), (31, 6), (30, 6), (30, 5), (29, 5), (28, 5), (28, 4), (27, 4), (27, 3), (26, 3), (26, 2), (26, 1), (26, 0), (25, 0), (24, 0), (23, 0), (22, 0), (21, 0), (20, 0), (19, 0), (18, 0), (17, 0), (16, 0), (15, 0), (14, 0), (13, 0), (12, 0)]"
ORD_110,"[(0, 22), (1, 22), (1, 21), (2, 21), (3, 21), (4, 21), (5, 21), (6, 21), (7, 21), (8, 21), (8, 20), (9, 20), (10, 20), (11, 20), (11, 21), (12, 21), (13, 21), (14, 21)]"
ORD_111,"[(43, 30), (42, 30), (41, 30), (40, 30), (39, 30), (38, 30), (38, 29), (37, 29), (37, 28), (36, 28), (35, 28), (34, 28), (34, 27), (34, 26), (34, 25), (33, 25), (33, 24), (33, 23), (33, 22), (33, 21), (32, 21), (32, 20), (32, 19), (31, 19), (30, 19), (29, 19), (29, 18), (29, 17), (29, 16), (28, 16), (28, 15), (27, 15), (27, 14), (27, 13), (26, 13), (26, 12), (25, 12), (25, 11), (25, 10), (25, 9), (25, 8), (25, 7), (26, 7), (26, 6), (26, 5), (26, 4), (26, 3), (26, 2), (27, 2), (27, 1), (27, 0)]"
ORD_112,"[(34, 33), (33, 33), (32, 33), (32, 32), (32, 31), (32, 30), (32, 29), (31, 29), (30, 29), (29, 29), (29, 28), (29, 27), (29, 26), (29, 25), (29, 24), (29, 23), (28, 23), (28, 22), (28, 21), (27, 21), (26, 21), (26, 20), (25, 20), (24, 20), (23, 20), (23, 19), (23, 18), (23, 17), (22, 17), (21, 17), (20, 17), (19, 17)]"
ORD_113,"[(35, 13), (35, 12), (34, 12), (34, 11), (33, 11), (32, 11), (31, 11), (30, 11), (29, 11), (28, 11), (28, 10), (28, 9), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (22, 8), (21, 8), (20, 8), (19, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_114,"[(37, 0), (37, 1), (36, 1), (35, 1), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (28, 2), (27, 2), (26, 2), (25, 2), (24, 2), (24, 3), (24, 4), (23, 4), (22, 4), (22, 3), (21, 3), (20, 3), (20, 4), (19, 4), (18, 4), (17, 4), (17, 5), (17, 6), (17, 7), (16, 7), (15, 7), (14, 7), (13, 7), (12, 7), (12, 8), (12, 9), (11, 9), (10, 9), (10, 10), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (6, 12), (5, 12), (4, 12), (4, 13), (3, 13), (3, 14), (3, 15), (3, 16), (3, 17), (3, 18), (2, 18), (2, 19), (2, 20), (2, 21), (2, 22), (2, 23), (2, 24), (2, 25), (1, 25), (0, 25), (0, 26)]"
ORD_115,"[(33, 10), (33, 11), (33, 12), (33, 13), (33, 14), (32, 14), (31, 14), (30, 14), (30, 15), (30, 16), (29, 16), (29, 17), (29, 18), (29, 19), (29, 20), (29, 21), (30, 21), (30, 22), (30, 23), (29, 23), (29, 24), (29, 25), (29, 26), (29, 27), (29, 28), (29, 29), (28, 29), (27, 29), (27, 30), (26, 30), (26, 31), (25, 31), (25, 32), (25, 33), (25, 34), (25, 35), (25, 36), (24, 36), (24, 37), (23, 37), (23, 38)]"
ORD_116,"[(5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12), (4, 12), (4, 13), (3, 13), (3, 14), (3, 15), (3, 16), (3, 17), (3, 18), (2, 18), (2, 19), (2, 20), (2, 21), (1, 21), (1, 22), (0, 22)]"
ORD_117,"[(9, 33), (9, 34), (8, 34), (7, 34), (7, 33), (7, 32), (7, 31), (7, 30), (7, 29), (7, 28), (7, 27), (7, 26), (7, 25), (7, 24), (7, 23), (6, 23), (6, 22), (5, 22), (5, 21), (5, 20), (4, 20), (4, 19), (4, 18), (4, 17), (4, 16), (3, 16), (3, 15), (3, 14), (3, 13), (3, 12), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
ORD_118,"[(33, 0), (32, 0), (31, 0), (30, 0), (29, 0), (28, 0), (27, 0), (26, 0), (25, 0), (24, 0), (23, 0), (22, 0), (21, 0), (20, 0), (19, 0), (19, 1), (18, 1), (18, 2), (17, 2), (16, 2), (15, 2), (14, 2), (14, 3), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_119,"[(22, 36), (22, 35), (22, 34), (23, 34), (24, 34), (24, 33), (25, 33), (25, 32), (25, 31), (26, 31), (26, 30), (27, 30), (27, 29), (28, 29), (29, 29), (30, 29), (31, 29), (32, 29), (33, 29), (34, 29), (34, 28), (34, 27), (34, 26), (35, 26), (36, 26), (36, 25), (36, 24), (36, 23), (36, 22), (37, 22), (38, 22), (39, 22), (39, 21), (39, 20), (39, 19), (40, 19), (40, 18), (41, 18), (41, 17), (42, 17), (42, 16), (43, 16), (44, 16), (44, 15), (44, 14), (44, 13), (44, 12), (44, 11), (44, 10), (44, 9), (44, 8), (43, 8), (43, 7), (42, 7), (42, 6), (42, 5), (42, 4), (42, 3), (42, 2), (42, 1), (43, 1), (43, 0), (44, 0)]"
ORD_120,"[(20, 30), (19, 30), (19, 29), (19, 28), (19, 27), (19, 26), (19, 25), (18, 25), (18, 24), (17, 24), (17, 23), (17, 22), (17, 21), (17, 20), (17, 19), (17, 18), (17, 17), (17, 16), (18, 16), (18, 15), (18, 14), (18, 13), (18, 12), (17, 12), (17, 11), (17, 10), (17, 9), (17, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (8, 1), (8, 0)]"
ORD_121,"[(0, 27), (0, 26), (0, 25), (1, 25), (2, 25), (2, 24), (2, 23), (2, 22), (2, 21), (2, 20), (2, 19), (2, 18), (3, 18), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13), (3, 12), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
ORD_122,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0)]"
ORD_123,"[(0, 13), (0, 12), (0, 11), (1, 11), (2, 11), (3, 11), (4, 11), (4, 12), (5, 12), (6, 12), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (11, 9), (12, 9), (13, 9), (14, 9), (15, 9), (15, 10), (16, 10), (16, 9), (17, 9), (17, 8), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (22, 9), (23, 9), (24, 9), (25, 9), (26, 9), (27, 9), (28, 9), (29, 9), (29, 8), (30, 8), (31, 8), (31, 7), (32, 7), (33, 7), (34, 7), (35, 7), (36, 7), (36, 8), (37, 8), (37, 7), (38, 7), (39, 7), (40, 7), (40, 8)]"
ORD_124,"[(16, 11), (15, 11), (14, 11), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (6, 12), (5, 12), (4, 12), (4, 11), (3, 11), (2, 11), (2, 10), (2, 9), (1, 9), (1, 8), (0, 8)]"
ORD_125,"[(8, 0), (7, 0), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_126,"[(37, 18), (36, 18), (35, 18), (34, 18), (33, 18), (33, 17), (33, 16), (33, 15), (33, 14)]"
ORD_127,"[(0, 10), (1, 10), (2, 10), (2, 11), (3, 11), (3, 10), (4, 10), (5, 10), (5, 9), (6, 9), (7, 9), (7, 8), (7, 7), (8, 7), (8, 6), (9, 6), (9, 5), (10, 5), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (20, 3), (21, 3), (22, 3), (22, 4), (23, 4), (24, 4), (24, 3), (24, 2), (24, 1), (25, 1), (26, 1), (27, 1)]"
